Datum,Stunde,Fleher Deich Ost stromaufwÃ¤rts,Wetter,Temperatur,Luftfeuchtigkeit,Wolken,Gefuehlte Temperatur,Regen,Wind
24.07.2017,08:00:00,22,Stellenweiser leichter Regenfall,20,64,58,20,0,7
24.07.2017,09:00:00,3,Stellenweiser leichter Regenfall,21,59,54,21,0,7
24.07.2017,10:00:00,5,Stellenweiser leichter Regenfall,22,56,56,22,0,8
24.07.2017,11:00:00,6,Stellenweiser Regenfall,23,52,57,24,0,9
24.07.2017,12:00:00,6,Stellenweiser Regenfall,24,49,59,25,0,10
24.07.2017,13:00:00,7,Stellenweiser Regenfall,24,48,52,25,1,10
24.07.2017,14:00:00,7,Leichter Regenschauer,24,47,45,25,1,10
24.07.2017,15:00:00,15,Leichter Regenschauer,25,46,38,25,1,10
24.07.2017,16:00:00,14,Leichter Regenschauer,24,48,34,24,1,11
24.07.2017,17:00:00,20,MÃ¤ÃŸiger bis starker Regenschauer,23,50,31,23,1,11
24.07.2017,18:00:00,12,MÃ¤ÃŸiger bis starker Regenschauer,22,52,28,22,1,12
24.07.2017,19:00:00,24,MÃ¤ÃŸiger bis starker Regenschauer,21,56,28,21,1,11
24.07.2017,20:00:00,7,MÃ¤ÃŸiger bis starker Regenschauer,20,60,28,20,1,11
24.07.2017,21:00:00,7,MÃ¤ÃŸiger bis starker Regenschauer,19,63,28,19,1,10
24.07.2017,22:00:00,2,MÃ¤ÃŸiger bis starker Regenschauer,18,68,28,18,1,11
24.07.2017,23:00:00,0,MÃ¤ÃŸiger bis starker Regenschauer,17,72,29,17,1,12
25.07.2017,00:00:00,0,MÃ¤ÃŸiger bis starker Regenschauer,17,76,29,17,1,12
25.07.2017,01:00:00,0,MÃ¤ÃŸiger bis starker Regenschauer,16,78,42,16,1,12
25.07.2017,02:00:00,0,MÃ¤ÃŸiger bis starker Regenschauer,16,80,55,15,1,12
25.07.2017,03:00:00,0,MÃ¤ÃŸiger bis starker Regenschauer,15,82,68,15,0,12
25.07.2017,04:00:00,3,MÃ¤ÃŸiger bis starker Regenschauer,15,83,77,15,0,12
25.07.2017,05:00:00,4,Nieselregen,15,84,86,15,0,12
25.07.2017,06:00:00,14,Nieselregen,15,84,96,15,0,12
25.07.2017,07:00:00,27,Nieselregen,16,82,96,16,0,12
25.07.2017,08:00:00,19,Leichter Regenfall,16,81,97,16,1,13
25.07.2017,09:00:00,4,Leichter Regenfall,17,79,98,17,1,13
25.07.2017,10:00:00,4,Leichter Regenfall,18,74,98,18,1,14
25.07.2017,11:00:00,8,Leichter Regenfall,18,70,99,18,1,15
25.07.2017,12:00:00,8,Leichter Regenfall,19,66,99,19,1,16
25.07.2017,13:00:00,4,Leichter Regenfall,19,65,96,19,1,17
25.07.2017,14:00:00,6,Leichter Regenschauer,20,64,93,20,1,18
25.07.2017,15:00:00,11,Leichter Regenschauer,20,63,90,20,0,19
25.07.2017,16:00:00,24,Leichter Regenschauer,19,67,92,19,1,20
25.07.2017,17:00:00,20,Leichter Regenschauer,19,71,94,19,1,20
25.07.2017,18:00:00,8,Leichter Regenschauer,18,75,95,18,1,21
25.07.2017,19:00:00,1,Leichter Regenschauer,18,78,97,18,1,20
25.07.2017,20:00:00,1,Leichter Regenfall,17,81,98,17,1,20
25.07.2017,21:00:00,8,Leichter Regenfall,17,84,100,17,1,19
25.07.2017,22:00:00,0,Leichter Regenfall,17,85,100,17,0,18
25.07.2017,23:00:00,4,Leichter Regenfall,16,86,100,16,0,18
26.07.2017,00:00:00,0,Leichter Regenfall,16,87,100,16,0,17
26.07.2017,01:00:00,0,Leichter Regenfall,16,88,100,16,0,16
26.07.2017,02:00:00,0,Nieselregen,16,88,100,16,0,15
26.07.2017,03:00:00,0,Nieselregen,16,89,100,16,0,14
26.07.2017,04:00:00,1,Nieselregen,16,89,99,16,0,14
26.07.2017,05:00:00,10,Leichter Regenschauer,16,88,97,16,0,14
26.07.2017,06:00:00,22,Leichter Regenschauer,16,87,96,16,0,13
26.07.2017,07:00:00,38,Leichter Regenschauer,17,82,86,17,0,13
26.07.2017,08:00:00,52,Bedeckt,18,77,77,18,0,13
26.07.2017,09:00:00,17,Bedeckt,20,71,67,20,0,13
26.07.2017,10:00:00,31,Bedeckt,21,66,68,21,0,13
26.07.2017,11:00:00,16,Leicht bewÃ¶lkt,22,61,69,24,0,14
26.07.2017,12:00:00,29,Leicht bewÃ¶lkt,24,55,71,25,0,14
26.07.2017,13:00:00,35,Leicht bewÃ¶lkt,24,53,68,26,0,14
26.07.2017,14:00:00,29,Stellenweiser Regenfall,25,51,65,26,0,14
26.07.2017,15:00:00,29,Stellenweiser Regenfall,26,49,62,26,0,14
26.07.2017,16:00:00,60,Stellenweiser Regenfall,25,50,47,26,0,14
26.07.2017,17:00:00,44,Leichter Regenschauer,24,51,32,26,0,13
26.07.2017,18:00:00,37,Leichter Regenschauer,24,53,18,25,0,13
26.07.2017,19:00:00,51,Leichter Regenschauer,23,56,31,24,0,13
26.07.2017,20:00:00,25,Sonnig,22,59,45,23,0,13
26.07.2017,21:00:00,9,Sonnig,21,62,59,21,0,14
26.07.2017,22:00:00,11,Sonnig,21,67,71,21,0,14
26.07.2017,23:00:00,2,Bedeckt,20,72,83,20,0,14
27.07.2017,00:00:00,0,Bedeckt,19,78,96,19,0,14
27.07.2017,01:00:00,0,Bedeckt,19,80,96,19,0,14
27.07.2017,02:00:00,0,Leichter Regenfall,19,82,96,19,0,14
27.07.2017,03:00:00,0,Leichter Regenfall,19,85,96,19,0,13
27.07.2017,04:00:00,3,Leichter Regenfall,19,84,95,19,0,14
27.07.2017,05:00:00,10,Leichter Regenschauer,19,83,94,19,0,14
27.07.2017,06:00:00,32,Leichter Regenschauer,20,82,93,20,0,14
27.07.2017,07:00:00,40,Leichter Regenschauer,20,77,88,20,0,15
27.07.2017,08:00:00,45,Leichter Regenschauer,21,72,82,21,0,16
27.07.2017,09:00:00,21,Leichter Regenschauer,22,67,77,22,0,17
27.07.2017,10:00:00,10,Leichter Regenschauer,22,62,81,24,0,17
27.07.2017,11:00:00,13,BewÃ¶lkt,22,57,86,24,0,17
27.07.2017,12:00:00,12,BewÃ¶lkt,23,52,90,25,0,17
27.07.2017,13:00:00,14,BewÃ¶lkt,23,50,93,25,0,16
27.07.2017,14:00:00,27,Bedeckt,23,48,97,25,0,16
27.07.2017,15:00:00,40,Bedeckt,24,46,100,25,0,16
27.07.2017,16:00:00,29,Bedeckt,23,47,78,25,0,16
27.07.2017,17:00:00,49,Bedeckt,23,49,56,25,0,15
27.07.2017,18:00:00,31,Bedeckt,23,50,33,25,0,15
27.07.2017,19:00:00,30,Bedeckt,22,53,29,22,0,14
27.07.2017,20:00:00,28,Sonnig,21,56,25,21,0,13
27.07.2017,21:00:00,42,Sonnig,21,58,21,21,0,12
27.07.2017,22:00:00,4,Sonnig,20,61,25,20,0,12
27.07.2017,23:00:00,0,Leicht bewÃ¶lkt,19,63,29,19,0,12
28.07.2017,00:00:00,0,Leicht bewÃ¶lkt,18,65,33,18,0,12
28.07.2017,01:00:00,2,Leicht bewÃ¶lkt,17,67,26,17,0,13
28.07.2017,02:00:00,1,Stellenweiser Regenfall,17,69,18,17,0,14
28.07.2017,03:00:00,0,Stellenweiser Regenfall,16,71,11,16,0,14
28.07.2017,04:00:00,1,Stellenweiser Regenfall,16,72,24,16,0,15
28.07.2017,05:00:00,15,Sonnig,16,73,38,16,0,16
28.07.2017,06:00:00,34,Sonnig,17,74,51,17,0,17
28.07.2017,07:00:00,58,Sonnig,18,70,56,18,0,18
28.07.2017,08:00:00,42,BewÃ¶lkt,19,67,61,19,0,19
28.07.2017,09:00:00,17,BewÃ¶lkt,20,63,66,20,0,19
28.07.2017,10:00:00,17,BewÃ¶lkt,20,61,65,20,0,20
28.07.2017,11:00:00,30,Leicht bewÃ¶lkt,21,58,64,21,0,20
28.07.2017,12:00:00,14,Leicht bewÃ¶lkt,21,55,63,21,0,20
28.07.2017,13:00:00,25,Leicht bewÃ¶lkt,21,56,64,21,0,19
28.07.2017,14:00:00,32,Leichter Regenschauer,21,57,66,21,0,19
28.07.2017,15:00:00,53,Leichter Regenschauer,21,58,68,21,0,18
28.07.2017,16:00:00,39,Leichter Regenschauer,21,59,66,21,0,17
28.07.2017,17:00:00,42,Stellenweiser Regenfall,20,60,64,20,0,17
28.07.2017,18:00:00,16,Stellenweiser Regenfall,20,61,62,20,0,16
28.07.2017,19:00:00,17,Stellenweiser Regenfall,20,62,65,20,0,15
28.07.2017,20:00:00,6,Leicht bewÃ¶lkt,19,63,68,19,0,15
28.07.2017,21:00:00,9,Leicht bewÃ¶lkt,19,64,71,19,0,14
28.07.2017,22:00:00,5,Leicht bewÃ¶lkt,18,65,73,18,0,15
28.07.2017,23:00:00,1,Stellenweiser Regenfall,18,66,75,18,0,15
29.07.2017,00:00:00,1,Stellenweiser Regenfall,18,67,77,18,0,15
29.07.2017,01:00:00,0,Stellenweiser Regenfall,18,67,76,18,0,16
29.07.2017,02:00:00,0,Stellenweiser Regenfall,18,68,76,18,0,16
29.07.2017,03:00:00,0,Stellenweiser Regenfall,18,68,75,18,0,17
29.07.2017,04:00:00,0,Stellenweiser Regenfall,19,68,81,19,0,17
29.07.2017,05:00:00,0,BewÃ¶lkt,19,68,86,19,0,18
29.07.2017,06:00:00,2,BewÃ¶lkt,20,68,92,20,0,19
29.07.2017,07:00:00,6,BewÃ¶lkt,20,66,94,20,0,20
29.07.2017,08:00:00,15,Bedeckt,21,65,97,21,0,20
29.07.2017,09:00:00,10,Bedeckt,22,63,100,23,0,21
29.07.2017,10:00:00,25,Bedeckt,23,61,97,24,0,21
29.07.2017,11:00:00,36,Bedeckt,24,60,94,25,0,21
29.07.2017,12:00:00,39,Bedeckt,25,58,92,26,0,21
29.07.2017,13:00:00,48,Bedeckt,25,58,90,26,0,20
29.07.2017,14:00:00,44,Leichter Regenschauer,26,58,89,27,1,19
29.07.2017,15:00:00,68,Leichter Regenschauer,26,58,87,27,1,18
29.07.2017,16:00:00,44,Leichter Regenschauer,26,59,75,27,1,16
29.07.2017,17:00:00,23,MÃ¤ÃŸiger bis starker Regenschauer,26,61,63,27,1,13
29.07.2017,18:00:00,17,MÃ¤ÃŸiger bis starker Regenschauer,25,62,51,27,1,10
29.07.2017,19:00:00,22,MÃ¤ÃŸiger bis starker Regenschauer,25,66,49,26,1,10
29.07.2017,20:00:00,14,Stellenweiser Regenfall,24,69,47,26,1,9
29.07.2017,21:00:00,10,Stellenweiser Regenfall,23,73,45,25,1,9
29.07.2017,22:00:00,7,Stellenweiser Regenfall,23,74,52,25,1,10
29.07.2017,23:00:00,5,Leichter Regenschauer,22,76,60,25,1,11
30.07.2017,00:00:00,4,Leichter Regenschauer,22,77,67,25,1,13
30.07.2017,01:00:00,3,Leichter Regenschauer,22,78,58,22,1,12
30.07.2017,02:00:00,0,MÃ¤ÃŸiger bis starker Regenschauer,22,80,49,22,1,12
30.07.2017,03:00:00,2,MÃ¤ÃŸiger bis starker Regenschauer,21,81,41,21,1,12
30.07.2017,04:00:00,0,MÃ¤ÃŸiger bis starker Regenschauer,22,80,47,22,1,13
30.07.2017,05:00:00,0,MÃ¤ÃŸiger bis starker Regenschauer,22,79,54,25,1,14
30.07.2017,06:00:00,1,MÃ¤ÃŸiger bis starker Regenschauer,23,79,61,25,1,14
30.07.2017,07:00:00,2,MÃ¤ÃŸiger bis starker Regenschauer,23,75,65,25,0,17
30.07.2017,08:00:00,9,Leichter Regenschauer,24,71,70,25,0,20
30.07.2017,09:00:00,23,Leichter Regenschauer,24,66,74,26,0,23
30.07.2017,10:00:00,62,Leichter Regenschauer,25,62,68,26,0,24
30.07.2017,11:00:00,57,Leichter Regenschauer,25,58,62,27,0,26
30.07.2017,12:00:00,72,Leichter Regenschauer,26,54,56,27,0,27
30.07.2017,13:00:00,64,Leichter Regenschauer,26,51,60,27,0,26
30.07.2017,14:00:00,64,Stellenweiser Regenfall,26,49,63,27,0,26
30.07.2017,15:00:00,72,Stellenweiser Regenfall,27,46,67,27,0,25
30.07.2017,16:00:00,87,Stellenweiser Regenfall,26,47,59,26,0,23
30.07.2017,17:00:00,51,BewÃ¶lkt,25,49,52,26,0,20
30.07.2017,18:00:00,30,BewÃ¶lkt,24,50,45,25,0,18
30.07.2017,19:00:00,36,BewÃ¶lkt,23,53,41,24,0,16
30.07.2017,20:00:00,19,Leicht bewÃ¶lkt,22,56,37,23,0,13
30.07.2017,21:00:00,9,Leicht bewÃ¶lkt,22,58,34,22,0,11
30.07.2017,22:00:00,7,Leicht bewÃ¶lkt,21,61,32,21,0,9
30.07.2017,23:00:00,0,Stellenweiser Regenfall,20,63,30,20,0,8
31.07.2017,00:00:00,0,Stellenweiser Regenfall,20,65,29,20,0,6
31.07.2017,01:00:00,0,Stellenweiser Regenfall,20,67,26,20,0,6
31.07.2017,02:00:00,0,Stellenweiser Regenfall,19,69,23,19,0,5
31.07.2017,03:00:00,0,Stellenweiser Regenfall,19,72,20,19,0,4
31.07.2017,04:00:00,2,Stellenweiser Regenfall,19,72,33,19,0,5
31.07.2017,05:00:00,11,Stellenweiser Regenfall,20,72,47,20,0,6
31.07.2017,06:00:00,29,Stellenweiser Regenfall,20,72,60,20,0,7
31.07.2017,07:00:00,61,Stellenweiser Regenfall,21,68,53,21,0,9
31.07.2017,08:00:00,80,Leichter Regenschauer,22,64,45,22,0,11
31.07.2017,09:00:00,21,Leichter Regenschauer,23,60,38,24,0,13
31.07.2017,10:00:00,29,Leichter Regenschauer,23,55,34,24,0,14
31.07.2017,11:00:00,26,Stellenweiser Regenfall,24,50,30,25,0,15
31.07.2017,12:00:00,39,Stellenweiser Regenfall,25,45,27,26,0,16
31.07.2017,13:00:00,33,Stellenweiser Regenfall,26,43,21,26,0,15
31.07.2017,14:00:00,38,Leicht bewÃ¶lkt,26,41,16,26,0,15
31.07.2017,15:00:00,28,Leicht bewÃ¶lkt,27,39,11,27,0,14
31.07.2017,16:00:00,66,Leicht bewÃ¶lkt,27,40,7,26,0,12
31.07.2017,17:00:00,82,Sonnig,26,41,4,26,0,11
31.07.2017,18:00:00,69,Sonnig,26,42,0,26,0,9
31.07.2017,19:00:00,52,Sonnig,25,44,0,26,0,8
31.07.2017,20:00:00,24,Sonnig,24,46,0,25,0,7
31.07.2017,21:00:00,5,Sonnig,24,49,0,25,0,5
31.07.2017,22:00:00,11,Sonnig,23,51,0,25,0,5
31.07.2017,23:00:00,8,Sonnig,23,53,0,25,0,5
01.08.2017,00:00:00,2,Sonnig,22,55,0,25,0,4
01.08.2017,01:00:00,1,Sonnig,21,56,9,21,0,4
01.08.2017,02:00:00,0,Sonnig,21,58,17,21,0,4
01.08.2017,03:00:00,0,Sonnig,20,60,26,20,0,4
01.08.2017,04:00:00,2,Sonnig,20,61,32,20,0,4
01.08.2017,05:00:00,6,Leicht bewÃ¶lkt,20,62,37,20,0,5
01.08.2017,06:00:00,21,Leicht bewÃ¶lkt,20,62,43,20,0,5
01.08.2017,07:00:00,43,Leicht bewÃ¶lkt,20,60,56,20,0,5
01.08.2017,08:00:00,39,Stellenweiser Regenfall,21,58,69,21,0,5
01.08.2017,09:00:00,21,Stellenweiser Regenfall,21,56,82,21,0,5
01.08.2017,10:00:00,14,Stellenweiser Regenfall,21,57,88,21,0,6
01.08.2017,11:00:00,7,Bedeckt,21,58,94,21,0,6
01.08.2017,12:00:00,14,Bedeckt,22,59,100,22,0,6
01.08.2017,13:00:00,17,Bedeckt,22,61,98,24,0,6
01.08.2017,14:00:00,13,Leichter Regenfall,23,63,95,25,0,6
01.08.2017,15:00:00,16,Leichter Regenfall,23,65,93,25,1,6
01.08.2017,16:00:00,24,Leichter Regenfall,23,66,82,25,0,6
01.08.2017,17:00:00,37,Leichter Regenfall,23,66,71,25,0,6
01.08.2017,18:00:00,26,Leichter Regenfall,22,67,60,25,0,5
01.08.2017,19:00:00,20,Leichter Regenfall,22,69,45,22,0,5
01.08.2017,20:00:00,29,Stellenweiser Regenfall,21,70,30,21,0,4
01.08.2017,21:00:00,3,Stellenweiser Regenfall,20,72,15,20,0,4
01.08.2017,22:00:00,6,Stellenweiser Regenfall,20,74,10,20,0,4
01.08.2017,23:00:00,4,Sonnig,19,76,5,19,0,5
02.08.2017,00:00:00,1,Sonnig,19,78,0,19,0,5
02.08.2017,01:00:00,0,Sonnig,19,78,0,19,0,5
02.08.2017,02:00:00,0,Sonnig,19,78,0,19,0,5
02.08.2017,03:00:00,0,Sonnig,19,78,0,19,0,5
02.08.2017,04:00:00,3,Sonnig,19,76,11,19,0,5
02.08.2017,05:00:00,11,Sonnig,20,75,21,20,0,6
02.08.2017,06:00:00,30,Sonnig,20,74,32,20,0,6
02.08.2017,07:00:00,53,Sonnig,22,70,37,22,0,9
02.08.2017,08:00:00,56,Leicht bewÃ¶lkt,23,65,42,25,0,11
02.08.2017,09:00:00,26,Leicht bewÃ¶lkt,24,60,48,26,0,13
02.08.2017,10:00:00,23,Leicht bewÃ¶lkt,25,55,46,26,0,13
02.08.2017,11:00:00,16,Stellenweiser Regenfall,26,50,45,27,0,14
02.08.2017,12:00:00,45,Stellenweiser Regenfall,27,45,44,27,0,15
02.08.2017,13:00:00,39,Stellenweiser Regenfall,27,45,56,27,0,14
02.08.2017,14:00:00,38,Leicht bewÃ¶lkt,26,45,68,27,0,14
02.08.2017,15:00:00,48,Leicht bewÃ¶lkt,26,46,81,26,0,14
02.08.2017,16:00:00,47,Leicht bewÃ¶lkt,25,49,82,26,0,13
02.08.2017,17:00:00,42,Stellenweiser Regenfall,24,53,82,25,0,12
02.08.2017,18:00:00,37,Stellenweiser Regenfall,23,56,83,25,0,11
02.08.2017,19:00:00,13,Stellenweiser Regenfall,22,59,77,24,0,9
02.08.2017,20:00:00,13,Stellenweiser Nieselregen,22,62,71,22,0,7
02.08.2017,21:00:00,5,Stellenweiser Nieselregen,21,64,66,21,0,5
02.08.2017,22:00:00,1,Stellenweiser Nieselregen,21,66,61,21,0,7
02.08.2017,23:00:00,3,Stellenweiser Nieselregen,21,67,57,21,0,8
03.08.2017,00:00:00,2,Stellenweiser Nieselregen,21,69,52,21,0,9
03.08.2017,01:00:00,0,Stellenweiser Nieselregen,21,71,51,21,0,10
03.08.2017,02:00:00,0,Stellenweiser Regenfall,21,73,49,21,0,11
03.08.2017,03:00:00,0,Stellenweiser Regenfall,21,74,48,21,0,13
03.08.2017,04:00:00,2,Stellenweiser Regenfall,21,76,37,21,0,13
03.08.2017,05:00:00,6,Stellenweiser Regenfall,22,77,26,22,0,14
03.08.2017,06:00:00,14,Stellenweiser Regenfall,23,79,16,24,0,14
03.08.2017,07:00:00,25,Stellenweiser Regenfall,24,72,21,25,0,17
03.08.2017,08:00:00,29,Sonnig,25,66,26,26,0,19
03.08.2017,09:00:00,23,Sonnig,26,59,30,27,0,21
03.08.2017,10:00:00,6,Sonnig,26,60,47,27,0,22
03.08.2017,11:00:00,3,Leicht bewÃ¶lkt,25,61,65,26,0,23
03.08.2017,12:00:00,10,Leicht bewÃ¶lkt,25,62,82,26,0,24
03.08.2017,13:00:00,12,Leicht bewÃ¶lkt,25,60,85,26,0,24
03.08.2017,14:00:00,19,Nieselregen,25,59,88,26,0,25
03.08.2017,15:00:00,22,Nieselregen,25,57,90,26,0,26
03.08.2017,16:00:00,35,Nieselregen,24,55,81,26,0,25
03.08.2017,17:00:00,31,Leichter Regenschauer,24,54,72,26,0,24
03.08.2017,18:00:00,31,Leichter Regenschauer,23,52,63,25,0,23
03.08.2017,19:00:00,23,Leichter Regenschauer,23,54,47,24,0,22
03.08.2017,20:00:00,22,Leicht bewÃ¶lkt,22,55,32,22,0,20
03.08.2017,21:00:00,9,Leicht bewÃ¶lkt,21,57,17,21,0,19
03.08.2017,22:00:00,11,Leicht bewÃ¶lkt,20,59,20,20,0,18
03.08.2017,23:00:00,0,Sonnig,20,62,23,20,0,18
04.08.2017,00:00:00,0,Sonnig,19,64,26,19,0,17
04.08.2017,01:00:00,1,Sonnig,19,65,38,19,0,16
04.08.2017,02:00:00,0,Leicht bewÃ¶lkt,19,66,50,19,0,16
04.08.2017,03:00:00,0,Leicht bewÃ¶lkt,19,67,62,19,0,15
04.08.2017,04:00:00,1,Leicht bewÃ¶lkt,19,67,69,19,0,16
04.08.2017,05:00:00,10,BewÃ¶lkt,19,67,77,19,0,16
04.08.2017,06:00:00,22,BewÃ¶lkt,19,67,84,19,0,17
04.08.2017,07:00:00,39,BewÃ¶lkt,20,66,80,20,0,17
04.08.2017,08:00:00,34,Stellenweiser Regenfall,20,65,75,20,0,18
04.08.2017,09:00:00,18,Stellenweiser Regenfall,21,64,71,21,0,19
04.08.2017,10:00:00,20,Stellenweiser Regenfall,21,63,72,21,0,20
04.08.2017,11:00:00,18,Stellenweiser Regenfall,22,62,74,22,0,21
04.08.2017,12:00:00,22,Stellenweiser Regenfall,22,60,76,22,0,21
04.08.2017,13:00:00,35,Stellenweiser Regenfall,22,59,74,22,0,21
04.08.2017,14:00:00,26,Stellenweiser Regenfall,22,58,72,25,0,21
04.08.2017,15:00:00,25,Stellenweiser Regenfall,22,58,70,25,0,21
04.08.2017,16:00:00,40,Stellenweiser Regenfall,22,58,61,22,0,21
04.08.2017,17:00:00,34,Stellenweiser Regenfall,22,59,52,22,0,20
04.08.2017,18:00:00,18,Stellenweiser Regenfall,21,59,44,21,0,19
04.08.2017,19:00:00,34,Stellenweiser Regenfall,21,61,50,21,0,18
04.08.2017,20:00:00,13,Stellenweiser Regenfall,20,63,57,20,0,17
04.08.2017,21:00:00,6,Stellenweiser Regenfall,20,65,64,20,0,16
04.08.2017,22:00:00,1,Stellenweiser Regenfall,19,67,51,19,0,15
04.08.2017,23:00:00,3,Leichter Regenschauer,19,69,39,19,0,15
05.08.2017,00:00:00,0,Leichter Regenschauer,18,70,26,18,0,14
05.08.2017,01:00:00,0,Leichter Regenschauer,18,71,36,18,0,13
05.08.2017,02:00:00,1,Sonnig,18,73,46,18,0,11
05.08.2017,03:00:00,0,Sonnig,18,74,56,18,0,10
05.08.2017,04:00:00,0,Sonnig,18,74,68,18,0,8
05.08.2017,05:00:00,1,Leichter Regenfall,18,73,81,18,0,7
05.08.2017,06:00:00,4,Leichter Regenfall,19,73,94,19,0,5
05.08.2017,07:00:00,7,Leichter Regenfall,19,73,86,19,0,5
05.08.2017,08:00:00,1,Nieselregen,19,73,77,19,0,5
05.08.2017,09:00:00,0,Nieselregen,19,74,68,19,0,5
05.08.2017,10:00:00,4,Nieselregen,19,74,57,19,0,6
05.08.2017,11:00:00,5,Stellenweiser leichter Regenfall,19,74,47,19,0,7
05.08.2017,12:00:00,17,Stellenweiser leichter Regenfall,19,74,36,19,0,8
05.08.2017,13:00:00,22,Stellenweiser leichter Regenfall,20,68,48,20,0,10
05.08.2017,14:00:00,15,Stellenweiser Regenfall,20,63,59,20,0,12
05.08.2017,15:00:00,27,Stellenweiser Regenfall,21,57,70,21,0,14
05.08.2017,16:00:00,23,Stellenweiser Regenfall,21,57,66,21,0,14
05.08.2017,17:00:00,11,Stellenweiser Regenfall,21,58,62,21,0,14
05.08.2017,18:00:00,7,Stellenweiser Regenfall,21,58,57,21,0,14
05.08.2017,19:00:00,15,Stellenweiser Regenfall,20,60,45,20,0,12
05.08.2017,20:00:00,4,Stellenweiser Regenfall,19,62,33,19,0,10
05.08.2017,21:00:00,4,Stellenweiser Regenfall,19,64,21,19,0,8
05.08.2017,22:00:00,3,Stellenweiser Regenfall,18,65,15,18,0,7
05.08.2017,23:00:00,2,Stellenweiser Regenfall,18,66,9,18,0,6
06.08.2017,00:00:00,2,Stellenweiser Regenfall,17,68,4,17,0,5
06.08.2017,01:00:00,0,Stellenweiser Regenfall,16,70,2,16,0,6
06.08.2017,02:00:00,0,Sonnig,16,73,1,16,0,7
06.08.2017,03:00:00,0,Sonnig,15,76,0,15,0,8
06.08.2017,04:00:00,0,Sonnig,15,77,0,15,0,8
06.08.2017,05:00:00,1,Sonnig,16,78,0,16,0,8
06.08.2017,06:00:00,3,Sonnig,16,79,0,16,0,8
06.08.2017,07:00:00,5,Sonnig,17,72,0,17,0,8
06.08.2017,08:00:00,23,Sonnig,18,66,0,18,0,8
06.08.2017,09:00:00,15,Sonnig,20,60,0,20,0,8
06.08.2017,10:00:00,64,Sonnig,21,54,0,21,0,9
06.08.2017,11:00:00,66,Sonnig,22,48,0,24,0,9
06.08.2017,12:00:00,103,Sonnig,24,42,0,25,0,9
06.08.2017,13:00:00,118,Sonnig,24,40,10,25,0,9
06.08.2017,14:00:00,97,Sonnig,25,38,20,25,0,10
06.08.2017,15:00:00,89,Sonnig,25,36,30,25,0,10
06.08.2017,16:00:00,110,Sonnig,24,37,39,25,0,10
06.08.2017,17:00:00,74,Leicht bewÃ¶lkt,23,38,48,25,0,10
06.08.2017,18:00:00,53,Leicht bewÃ¶lkt,23,40,56,24,0,10
06.08.2017,19:00:00,33,Leicht bewÃ¶lkt,22,42,44,22,0,8
06.08.2017,20:00:00,25,Leicht bewÃ¶lkt,21,44,33,21,0,6
06.08.2017,21:00:00,3,Leicht bewÃ¶lkt,20,46,21,20,0,5
06.08.2017,22:00:00,1,Leicht bewÃ¶lkt,20,48,14,20,0,4
06.08.2017,23:00:00,1,Sonnig,19,50,7,19,0,3
07.08.2017,00:00:00,0,Sonnig,19,52,0,19,0,2
07.08.2017,01:00:00,0,Sonnig,18,54,0,18,0,3
07.08.2017,02:00:00,0,Sonnig,18,55,0,18,0,4
07.08.2017,03:00:00,0,Sonnig,17,56,0,17,0,5
07.08.2017,04:00:00,0,Sonnig,18,56,0,18,0,5
07.08.2017,05:00:00,15,Sonnig,18,57,0,18,0,6
07.08.2017,06:00:00,29,Sonnig,18,58,0,18,0,7
07.08.2017,07:00:00,70,Sonnig,19,55,0,19,0,7
07.08.2017,08:00:00,65,Sonnig,21,52,0,21,0,7
07.08.2017,09:00:00,23,Sonnig,22,49,0,23,0,8
07.08.2017,10:00:00,20,Sonnig,24,45,0,24,0,8
07.08.2017,11:00:00,31,Sonnig,25,41,0,25,0,8
07.08.2017,12:00:00,38,Sonnig,26,37,0,26,0,8
07.08.2017,13:00:00,35,Sonnig,27,35,6,27,0,8
07.08.2017,14:00:00,67,Sonnig,28,33,12,27,0,7
07.08.2017,15:00:00,51,Sonnig,29,31,19,28,0,6
07.08.2017,16:00:00,68,Sonnig,28,32,22,28,0,5
07.08.2017,17:00:00,81,Leicht bewÃ¶lkt,28,33,26,27,0,4
07.08.2017,18:00:00,73,Leicht bewÃ¶lkt,27,34,30,27,0,4
07.08.2017,19:00:00,39,Leicht bewÃ¶lkt,26,37,23,26,0,5
07.08.2017,20:00:00,40,Leicht bewÃ¶lkt,24,40,17,25,0,6
07.08.2017,21:00:00,20,Leicht bewÃ¶lkt,23,44,10,25,0,7
07.08.2017,22:00:00,9,Leicht bewÃ¶lkt,22,47,7,24,0,7
07.08.2017,23:00:00,2,Sonnig,22,50,3,22,0,7
08.08.2017,00:00:00,0,Sonnig,21,53,0,21,0,8
08.08.2017,01:00:00,0,Sonnig,21,54,0,21,0,8
08.08.2017,02:00:00,0,Sonnig,20,55,0,20,0,8
08.08.2017,03:00:00,0,Sonnig,20,57,0,20,0,8
08.08.2017,04:00:00,0,Sonnig,20,56,17,20,0,8
08.08.2017,05:00:00,14,Sonnig,21,56,35,21,0,8
08.08.2017,06:00:00,32,Sonnig,21,56,52,21,0,9
08.08.2017,07:00:00,42,Sonnig,22,55,59,22,0,9
08.08.2017,08:00:00,40,BewÃ¶lkt,23,54,66,24,0,10
08.08.2017,09:00:00,19,BewÃ¶lkt,23,54,74,25,0,11
08.08.2017,10:00:00,13,BewÃ¶lkt,24,55,64,25,0,12
